Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
15-June-2005,229.00,232.90,229.00,232.00,231.601414120561519405,77504,265,17950036.00,65285,84.23,3.90,3.00
16-June-2005,234.50,236.50,230.10,231.85,232.093816154993613391,111953,438,25983599.00,87545,78.20,6.40,-2.65
17-June-2005,231.85,237.50,231.85,234.80,231.942667311282638234,5218611,930,1210418555.00,5141098,98.51,5.65,2.95
20-June-2005,237.00,239.00,232.25,235.15,236.196231929440008350,76644,585,18103024.00,42991,56.09,6.75,-1.85
21-June-2005,237.00,237.00,232.30,234.15,234.451413709203792264,59595,387,13972132.00,39863,66.89,4.70,-2.85
22-June-2005,235.50,242.00,234.35,241.50,239.274378805331578081,91155,918,21811056.00,47939,52.59,7.65,6.00
23-June-2005,243.00,248.00,239.50,240.25,243.004481259233844710,142817,1380,34705171.00,45640,31.96,8.50,-2.75
24-June-2005,240.25,244.50,239.05,240.10,241.202107994162477703,61670,535,14874934.00,20122,32.63,5.45,-0.15
27-June-2005,240.05,244.45,239.00,242.70,242.481006102366637393,44409,415,10768339.00,17848,40.19,5.45,2.65
28-June-2005,242.00,243.85,235.10,236.55,240.521531420171716834,29933,334,7199531.00,6468,21.61,8.75,-5.45
29-June-2005,236.00,244.10,233.95,242.40,239.713129016867334624,71262,502,17082437.00,34476,48.38,10.15,6.40
30-June-2005,243.00,249.55,236.00,247.15,245.927575245568315243,104757,997,25762635.00,37025,35.34,13.55,4.15
1-July-2005,246.95,251.90,245.00,248.35,248.756909305505241139,85573,693,21286875.00,31704,37.05,6.90,1.40
4-July-2005,245.00,249.90,242.05,243.70,244.609996264982513327,29451,174,7204009.00,16367,55.57,7.85,-1.30
5-July-2005,245.00,255.00,243.00,244.20,249.158614714666788262,175444,902,43713384.00,90959,51.85,12.00,-0.80
6-July-2005,245.00,260.00,245.00,254.20,251.017501388433988864,70223,706,17627202.00,39364,56.06,15.00,9.20
7-July-2005,260.00,260.00,246.15,250.10,251.695520106213916437,49711,426,12512036.00,23242,46.75,13.85,-9.90
8-July-2005,251.00,265.00,251.00,262.65,259.504635614819192553,81219,917,21076707.00,36096,44.44,14.00,11.65
11-July-2005,263.00,270.70,262.65,269.45,268.713382374880934620,87137,934,23414878.00,41782,47.95,8.05,6.45
12-July-2005,265.00,270.85,262.90,268.10,266.762060491842654693,54123,461,14437963.00,26245,48.49,7.95,3.10
13-July-2005,270.00,273.00,265.00,266.10,269.131440588853838065,32334,330,8702096.00,11046,34.16,8.00,-3.90
14-July-2005,266.60,271.50,259.00,261.25,265.186064408034444466,102658,822,27223471.00,46548,45.34,12.50,-5.35
15-July-2005,260.95,260.95,242.00,251.85,252.635405105438401775,91902,513,23217699.00,60452,65.78,18.95,-9.10
18-July-2005,252.05,260.00,252.00,253.00,252.785558730904056800,247042,419,62448650.00,220506,89.26,8.00,0.95
19-July-2005,259.80,259.80,251.55,252.40,253.972206494177888284,81242,282,20633210.00,66081,81.34,8.25,-7.40
20-July-2005,256.00,256.95,246.05,247.40,251.283755172745645269,124692,517,31333074.00,81455,65.32,10.90,-8.60
21-July-2005,248.95,251.00,248.15,249.35,249.539458353462729830,35189,236,8781044.00,24712,70.23,2.85,0.40
22-July-2005,249.00,250.00,248.10,248.90,249.125997719498289623,150844,350,37579162.00,129887,86.11,1.90,-0.10
25-July-2005,252.00,256.25,248.10,254.30,252.099463577808139887,148577,589,37456182.00,110961,74.68,8.15,2.30
26-July-2005,257.60,269.50,257.00,267.35,263.895287243013409028,168394,1180,44438383.00,94315,56.01,12.50,9.75
27-July-2005,268.50,268.50,260.00,261.30,263.926403533770304930,28072,304,7408942.00,8106,28.88,8.50,-7.20
29-July-2005,262.00,273.80,255.00,259.90,264.617281004746121769,687298,891,181870928.00,628865,91.50,18.80,-2.10
1-August-2005,258.00,269.50,258.00,267.65,266.733405221054743335,39877,291,10636528.00,28251,70.85,11.50,9.65
2-August-2005,269.95,280.00,269.95,276.85,276.997260495520250054,1211898,1245,335692426.00,1113027,91.84,10.05,6.90
3-August-2005,279.95,284.40,276.25,278.60,278.257288847540529810,1181291,1180,328702831.00,1082379,91.63,8.15,-1.35
4-August-2005,278.65,283.95,275.15,276.20,276.904459179664357121,1282792,879,355210825.00,1221657,95.23,8.80,-2.45
5-August-2005,277.00,277.00,265.00,265.55,270.187891960937821912,485380,917,131143799.00,427632,88.10,12.00,-11.45
8-August-2005,269.00,270.00,256.00,259.95,261.746882927038995657,186072,773,48703766.00,123699,66.48,14.00,-9.05
9-August-2005,260.10,264.50,257.00,261.95,261.943809779985917832,252802,634,66219919.00,209234,82.77,7.50,1.85
10-August-2005,261.50,263.00,258.15,259.55,260.292716920974721020,109775,412,28573633.00,91619,83.46,4.85,-1.95
11-August-2005,262.00,264.20,258.00,259.85,260.242781834889007109,248124,555,64572480.00,201411,81.17,6.20,-2.15
12-August-2005,260.00,263.50,259.00,260.85,262.349649170519445199,183850,383,48232983.00,156206,84.96,4.50,0.85
16-August-2005,265.00,265.00,259.05,260.30,261.510983407750399647,145128,234,37952566.00,131299,90.47,5.95,-4.70
17-August-2005,264.95,264.95,260.00,262.55,262.391491353182385451,44872,204,11774031.00,31761,70.78,4.95,-2.40
18-August-2005,264.80,264.80,260.00,262.00,262.004930885083556839,242350,168,63496895.00,234272,96.67,4.80,-2.80
19-August-2005,262.00,262.00,259.05,261.45,261.376803090313432106,102255,151,26727085.00,96685,94.55,2.95,-0.55
22-August-2005,261.50,263.00,255.00,256.70,259.014928062956176974,33293,222,8623384.00,27244,81.83,8.00,-4.80
23-August-2005,260.00,260.05,248.05,249.95,251.349878440143926869,154245,222,38769462.00,142811,92.59,12.00,-10.05
24-August-2005,250.00,250.00,246.00,247.70,247.517796643722108787,353606,275,87523778.00,337508,95.45,4.00,-2.30
25-August-2005,249.55,250.00,241.05,245.90,248.906131954897895424,105627,261,26291208.00,86002,81.42,8.95,-3.65
26-August-2005,247.90,250.00,247.25,248.40,248.544388200384011171,28645,186,7119554.00,14604,50.98,2.75,0.50
29-August-2005,246.00,250.75,244.00,249.65,249.157883961743993709,429841,522,107098274.00,387303,90.10,6.75,3.65
30-August-2005,250.00,250.00,248.65,249.80,249.656256134427388009,50942,126,12717989.00,43006,84.42,1.35,-0.20
31-August-2005,250.10,251.45,248.75,250.00,249.921024605468804027,144602,249,36139080.00,130088,89.96,2.70,-0.10
1-September-2005,252.00,255.00,250.05,250.95,252.958986032872906860,51836,299,13112382.00,34903,67.33,4.95,-1.05
2-September-2005,253.00,261.50,248.00,257.45,250.163569181742009038,2766438,649,692062004.00,2699223,97.57,13.50,4.45
5-September-2005,259.95,269.00,258.05,259.80,261.290705981104780954,111986,553,29260901.00,77674,69.36,10.95,-0.15
6-September-2005,262.00,262.50,254.95,259.95,257.887812311860325105,53152,263,13707253.00,31915,60.04,7.55,-2.05
8-September-2005,263.80,263.80,260.00,261.80,262.207796930685868063,41247,248,10815285.00,32468,78.72,3.80,-2.00
9-September-2005,262.50,268.00,260.00,267.00,264.314834283184861395,54219,555,14330886.00,28837,53.19,8.00,4.50
12-September-2005,269.50,272.45,267.25,271.10,270.443280443509845153,52310,388,14146888.00,39595,75.69,5.20,1.60
13-September-2005,270.00,274.25,268.50,272.95,272.218280922431865828,47700,382,12984812.00,30703,64.37,5.75,2.95
14-September-2005,271.65,273.70,268.00,269.25,270.801424501424501424,24570,205,6653591.00,16233,66.07,5.70,-2.40
15-September-2005,268.00,273.00,268.00,270.10,270.438936212361331220,20192,165,5460703.00,12196,60.40,5.00,2.10
16-September-2005,261.00,271.00,261.00,267.20,267.620081186314307016,12071,152,3230442.00,6585,54.55,10.00,6.20
19-September-2005,270.00,270.00,265.05,267.45,267.367073462550849485,12537,161,3351981.00,6194,49.41,4.95,-2.55
20-September-2005,269.95,282.40,267.00,279.50,274.842747294942354458,101569,772,27915503.00,58887,57.98,15.40,9.55
21-September-2005,280.40,290.80,270.00,282.95,281.732976198548857394,147470,1330,41547162.00,47382,32.13,20.80,2.55
22-September-2005,285.90,286.20,265.50,271.85,276.941787251433607070,78299,795,21684265.00,27813,35.52,20.70,-14.05
23-September-2005,272.00,275.00,262.25,266.00,268.286352063473266623,84445,476,22655441.00,49961,59.16,12.75,-6.00
26-September-2005,270.00,281.75,267.00,274.00,274.562160038680043515,33092,354,9085811.00,13811,41.74,14.75,4.00
27-September-2005,276.00,283.90,274.20,279.35,276.452747252747252747,217945,345,60251494.00,189116,86.77,9.70,3.35
28-September-2005,279.00,279.00,272.10,274.25,275.966927574791943817,64646,250,17840158.00,50652,78.35,6.90,-4.75
29-September-2005,267.00,276.90,260.00,264.10,270.419406167256809705,159001,333,42996956.00,144027,90.58,16.90,-2.90
30-September-2005,266.95,269.45,262.95,265.50,265.708794677544677544,41184,332,10942951.00,26226,63.68,6.50,-1.45
3-October-2005,260.00,267.90,260.00,261.35,263.437063802405583329,40406,358,10644438.00,28629,70.85,7.90,1.35
4-October-2005,262.05,268.00,262.00,265.45,265.641002908007660117,28198,279,7490545.00,17971,63.73,6.00,3.40
5-October-2005,265.05,265.05,257.00,258.85,260.369387674323486337,75793,451,19734177.00,45388,59.88,8.05,-6.20
6-October-2005,259.75,260.85,248.10,253.05,253.442985361413799206,197765,1034,50122152.00,125570,63.49,12.75,-6.70
7-October-2005,255.00,258.00,249.25,256.50,253.971404826397439054,129952,625,33004092.00,89038,68.52,8.75,1.50
10-October-2005,256.50,261.95,253.00,260.40,258.258533506645728926,133093,778,34372403.00,84298,63.34,8.95,3.90
11-October-2005,264.50,264.50,255.00,258.40,258.392366454165750714,36392,373,9403415.00,19233,52.85,9.50,-6.10
13-October-2005,258.50,259.80,252.00,253.95,255.469331322272498743,135252,709,34552738.00,85294,63.06,7.80,-4.55
14-October-2005,266.00,266.00,249.00,258.20,255.509729354831168223,384969,3015,98363325.00,168375,43.74,17.00,-7.80
17-October-2005,264.60,264.60,250.00,252.05,254.111862639259145020,136167,859,34601650.00,65928,48.42,14.60,-12.55
18-October-2005,252.75,256.50,250.00,252.35,253.890235276888898582,320941,360,81483786.00,301600,93.97,6.50,-0.40
19-October-2005,251.15,254.00,245.00,250.65,250.922921034997081775,185044,439,46431781.00,164940,89.14,9.00,-0.50
20-October-2005,257.00,257.00,225.00,237.15,233.405795239991266039,1167855,1021,272584125.00,1057315,90.53,32.00,-19.85
21-October-2005,239.80,244.00,230.00,234.35,235.014666971847104600,218450,632,51338954.00,181117,82.91,14.00,-5.45
24-October-2005,236.00,239.45,228.00,229.25,232.372097095879748990,102785,447,23884366.00,87327,84.96,11.45,-6.75
25-October-2005,231.00,234.00,228.35,230.00,231.553304400023373298,188249,549,43589678.00,154533,82.09,5.65,-1.00
26-October-2005,230.80,231.00,225.95,227.65,228.011305714606489278,89070,458,20308967.00,68948,77.41,5.05,-3.15
27-October-2005,228.00,228.00,220.00,221.05,223.671383623186137156,63883,309,14288799.00,49857,78.04,8.00,-6.95
28-October-2005,221.00,230.00,220.00,228.10,227.949817585787553534,189130,487,43112149.00,162988,86.18,10.00,7.10
31-October-2005,229.00,239.95,228.75,238.30,234.789670755326016785,23235,293,5455338.00,11109,47.81,11.20,9.30
1-November-2005,239.00,243.00,228.00,238.25,238.783589059372915276,7495,126,1789683.00,4337,57.87,15.00,-0.75
2-November-2005,236.50,239.80,232.25,239.00,237.439896103896103896,9625,89,2285359.00,5934,61.65,7.55,2.50
7-November-2005,239.25,240.00,232.00,236.40,238.453065454113037027,176597,610,42110096.00,124850,70.70,8.00,-2.85
8-November-2005,235.00,240.00,235.00,238.80,238.875649463110495323,54853,315,13103046.00,35614,64.93,5.00,3.80
9-November-2005,238.50,244.00,237.10,239.35,238.850034109991603694,76224,358,18206105.00,51054,66.98,6.90,0.85
10-November-2005,240.00,240.00,237.50,238.75,238.827263875365141187,41080,195,9811024.00,29105,70.85,2.50,-1.25
11-November-2005,238.00,243.50,238.00,241.55,240.958394931362196409,23675,259,5704690.00,13532,57.16,5.50,3.55
14-November-2005,242.50,247.70,242.00,245.45,244.210969127327771323,28407,292,6937301.00,12072,42.50,5.70,2.95
16-November-2005,245.95,254.00,243.00,251.15,249.828245566409954148,268913,1277,67182063.00,131682,48.97,11.00,5.20
17-November-2005,255.00,257.00,249.05,255.35,253.434537334176602406,256146,1430,64916243.00,139486,54.46,7.95,0.35
18-November-2005,252.00,257.90,246.05,249.00,252.720288933309104125,22012,346,5562879.00,8375,38.05,11.85,-3.00
21-November-2005,249.80,250.00,242.80,244.90,244.650532060027285129,36650,262,8966442.00,24339,66.41,7.20,-4.90
22-November-2005,244.70,246.00,240.00,240.00,240.391075486436585712,112656,207,27081497.00,100061,88.82,6.00,-4.70
23-November-2005,239.00,249.90,238.00,248.60,242.839153054501669809,44017,465,10689051.00,15055,34.20,11.90,9.60
24-November-2005,248.00,251.70,244.05,246.50,248.002179105728533713,23863,376,5918076.00,5463,22.89,7.65,-1.50
25-November-2005,252.20,259.00,249.30,257.45,255.542030912953922506,61657,812,15755955.00,27792,45.08,9.70,5.25
26-November-2005,257.00,263.00,254.00,255.55,259.723836587527118281,32727,323,8499982.00,13587,41.52,9.00,-1.45
28-November-2005,259.00,261.00,256.15,260.35,259.395828345702657409,66832,401,17335942.00,40546,60.67,4.85,1.35
29-November-2005,260.00,269.50,257.25,266.65,265.837901587961556298,125066,1221,33247283.00,55297,44.21,12.25,6.65
30-November-2005,267.30,274.50,267.30,271.40,271.719194943925368192,138922,1057,37747774.00,67630,48.68,7.20,4.10
1-December-2005,271.50,280.85,269.05,279.45,275.562938826817952513,120919,1097,33320795.00,61413,50.79,11.80,7.95
2-December-2005,280.00,284.85,278.25,282.50,282.151109962941847206,112256,1002,31673155.00,67531,60.16,6.60,2.50
5-December-2005,284.00,294.80,282.80,293.25,290.704075563485933935,112647,1409,32746942.00,60298,53.53,12.00,9.25
6-December-2005,295.00,296.90,290.00,290.65,292.153844404262336096,87933,1233,25689964.00,37163,42.26,6.90,-4.35
7-December-2005,283.00,294.85,283.00,292.15,289.129860631758866646,121692,652,35184791.00,73241,60.19,11.85,9.15
8-December-2005,290.10,292.50,289.00,291.70,290.531697604213501188,15569,198,4523288.00,7143,45.88,3.50,1.60
9-December-2005,291.15,291.15,284.00,285.80,287.767464657930038179,19382,180,5577509.00,12021,62.02,7.15,-5.35
12-December-2005,288.00,293.00,282.40,283.90,286.469754890937710816,17788,233,5095724.00,8925,50.17,10.60,-4.10
13-December-2005,289.50,294.00,285.15,288.85,288.398213489336026653,76238,312,21986903.00,59589,78.16,8.85,-0.65
14-December-2005,291.00,311.00,290.00,308.00,303.769923936912647932,219949,2196,66813891.00,88593,40.28,21.00,17.00
15-December-2005,308.00,310.00,280.25,285.75,295.832909265198404714,84499,1088,24997585.00,31049,36.74,29.75,-22.25
16-December-2005,289.90,294.65,285.00,286.30,289.146799265331720646,44646,658,12909248.00,14564,32.62,9.65,-3.60
19-December-2005,288.90,304.90,288.90,295.80,295.614050276251790520,63529,597,18780065.00,39456,62.11,16.00,6.90
20-December-2005,298.95,298.95,290.00,291.65,292.476287091047425817,23658,379,6919404.00,8763,37.04,8.95,-7.30
21-December-2005,292.90,296.50,290.00,292.65,292.819814281977504577,76460,447,22389003.00,55375,72.42,6.50,-0.25
22-December-2005,285.05,303.45,285.05,297.25,299.519689859212405631,68614,985,20551244.00,27206,39.65,18.40,12.20
23-December-2005,299.00,302.00,296.00,298.85,298.494161459319573313,15843,289,4729043.00,4699,29.66,6.00,-0.15
26-December-2005,296.10,296.10,282.00,287.05,286.906357899749970234,16798,367,4819453.00,9096,54.15,14.10,-9.05
27-December-2005,284.00,306.90,279.00,302.85,294.452483514688769573,48983,694,14423166.00,15595,31.84,27.90,18.85
28-December-2005,315.00,315.00,295.00,295.90,298.236725887469237770,29663,532,8846596.00,6566,22.14,20.00,-19.10
29-December-2005,296.00,300.85,282.10,285.35,290.699240126877897451,57378,777,16679741.00,24152,42.09,18.75,-10.65
30-December-2005,284.95,290.00,283.50,286.35,287.167994348584139962,66532,824,19105861.00,14329,21.54,6.50,1.40
2-January-2006,292.00,294.00,286.35,288.30,290.278201355448546459,44856,495,13020719.00,20726,46.21,7.65,-3.70
3-January-2006,290.00,291.90,288.05,289.40,289.905554921866088741,17534,232,5083204.00,7949,45.33,3.85,-0.60
4-January-2006,294.50,299.00,291.40,295.55,295.492866100371483330,42263,665,12488415.00,16715,39.55,7.60,1.05
5-January-2006,300.00,305.75,295.00,303.65,303.348497929256909775,159846,1418,48489044.00,75704,47.36,10.75,3.65
6-January-2006,310.00,329.30,304.25,313.05,309.091595246547323224,118314,1353,36569863.00,36834,31.13,25.05,3.05
9-January-2006,315.00,325.70,313.55,319.40,320.280856035914150421,113827,1264,36456609.00,31519,27.69,12.15,4.40
10-January-2006,322.00,322.00,305.15,312.85,312.349931475559616263,129151,1176,40340306.00,54342,42.08,16.85,-9.15
12-January-2006,301.00,318.00,301.00,313.60,313.497184373271657700,39778,513,12470291.00,14817,37.25,17.00,12.60
13-January-2006,316.70,321.95,315.70,317.25,318.626466347540227233,173390,1580,55246643.00,34466,19.88,6.25,0.55
16-January-2006,319.75,325.00,315.00,323.10,320.104808475957620211,177915,757,56951447.00,82555,46.40,10.00,3.35
17-January-2006,328.00,335.00,322.15,323.85,330.107829153605015673,127600,1024,42121759.00,52694,41.30,12.85,-4.15
18-January-2006,323.00,324.90,317.00,321.25,320.882580062846827572,119656,526,38395526.00,67170,56.14,7.90,-1.75
19-January-2006,329.95,329.95,323.10,328.20,327.085547542228126779,42152,555,13787310.00,20580,48.82,6.85,-1.75
20-January-2006,327.00,342.40,325.00,337.05,332.489139953377653341,81077,701,26957222.00,49810,61.44,17.40,10.05
23-January-2006,340.00,373.00,334.00,368.05,361.200148071137154828,253932,2743,91720276.00,114396,45.05,39.00,28.05
24-January-2006,369.40,369.40,337.60,341.05,352.681329237525202943,94731,1337,33409855.00,43193,45.60,31.80,-28.35
25-January-2006,342.90,347.00,321.00,325.35,338.646154701132908327,125959,1057,42655531.00,83005,65.90,26.00,-17.55
27-January-2006,327.90,339.45,326.75,333.25,332.534160484136429240,197465,1131,65663858.00,130933,66.31,12.70,5.35
30-January-2006,338.90,339.00,324.50,333.55,333.171056538781327948,67352,639,22439737.00,36797,54.63,14.50,-5.35
31-January-2006,333.25,338.45,330.60,337.15,335.751021106430297457,46763,524,15700725.00,22825,48.81,7.85,3.90
1-February-2006,334.05,343.00,333.00,336.60,337.062280347986403180,52071,515,17551170.00,20548,39.46,10.00,2.55
2-February-2006,340.00,349.00,330.70,338.45,338.134552773989176822,90916,1329,30741841.00,27241,29.96,18.30,-1.55
3-February-2006,334.80,338.45,325.10,328.75,331.217134302160501793,38741,361,12831683.00,25074,64.72,13.35,-6.05
6-February-2006,319.00,335.75,319.00,334.75,333.284216721227057049,27187,369,9060998.00,13315,48.98,16.75,15.75
7-February-2006,335.00,362.00,335.00,347.70,349.079640159351246557,169186,2192,59059388.00,47658,28.17,27.00,12.70
8-February-2006,350.00,350.00,333.00,335.60,339.864897963990061351,84921,757,28861667.00,49401,58.17,17.00,-14.40
10-February-2006,336.00,344.00,335.00,342.95,340.637103526158998422,51359,559,17494781.00,24100,46.92,9.00,6.95
13-February-2006,344.00,350.00,338.50,347.70,345.615497422188275730,130925,877,45249709.00,63112,48.20,11.50,3.70
14-February-2006,342.00,359.95,342.00,357.90,355.337754139533826554,87993,998,31267235.00,40092,45.56,17.95,15.90
15-February-2006,355.00,364.00,346.55,350.20,356.552886442765268423,65773,900,23451553.00,24067,36.59,17.45,-4.80
16-February-2006,352.70,352.70,344.00,345.20,346.569875238260266851,23084,300,8000219.00,11065,47.93,8.70,-7.50
17-February-2006,351.45,352.95,340.05,341.35,344.763993427329587617,37732,336,13008635.00,19631,52.03,12.90,-10.10
20-February-2006,342.00,346.00,330.15,332.35,333.126475782288628291,50397,407,16788575.00,36130,71.69,15.85,-9.65
21-February-2006,343.90,343.90,332.00,334.25,335.404636150234741784,27264,275,9144472.00,16584,60.83,11.90,-9.65
22-February-2006,314.90,337.50,314.90,331.40,333.743031896558634676,124747,244,41633442.00,115926,92.93,22.60,16.50
23-February-2006,332.00,335.00,316.00,317.80,330.328670580797654228,738691,686,244010816.00,710822,96.23,19.00,-14.20
24-February-2006,323.80,326.85,314.00,320.20,318.642308465318674687,20708234,5557,6598519486.00,19904799,96.12,12.85,-3.60
27-February-2006,323.80,334.40,322.00,330.90,329.223984478457700717,162355,1840,53451160.00,37830,23.30,12.40,7.10
28-February-2006,332.90,335.00,322.10,328.35,330.957152665845332761,410714,837,135928736.00,356589,86.82,12.90,-4.55
1-March-2006,327.00,340.00,326.00,337.50,335.201594869414792624,47402,740,15889226.00,14841,31.31,14.00,10.50
2-March-2006,339.90,347.95,338.10,345.10,344.754682479329397750,227497,810,78430656.00,192343,84.55,9.85,5.20
3-March-2006,350.00,359.40,345.30,357.75,354.713646654781305712,91429,1165,32431114.00,43341,47.40,14.10,7.75
6-March-2006,357.75,363.00,350.10,361.80,358.937204333892873493,39318,716,14112693.00,15762,40.09,12.90,4.05
7-March-2006,360.40,360.40,348.00,350.30,353.586222711429095578,21804,404,7709594.00,9617,44.11,12.40,-10.10
8-March-2006,352.00,376.40,352.00,359.00,364.465060453383422956,147469,1804,53747298.00,56584,38.37,24.40,7.00
9-March-2006,360.00,365.85,351.00,353.65,357.912720883534136546,99600,835,35648107.00,51454,51.66,14.85,-6.35
10-March-2006,355.00,366.95,354.00,364.45,364.549778373779146129,942578,808,343616601.00,883370,93.72,12.95,9.45
13-March-2006,367.05,369.85,358.15,359.30,365.098451972277997279,30878,465,11273510.00,10828,35.07,11.70,-7.75
14-March-2006,360.00,425.00,354.95,380.55,393.719709436220209717,2421637,17863,953446216.00,660446,27.27,70.05,20.55
16-March-2006,385.00,389.50,374.10,376.20,380.638658253072069080,466705,5234,177645965.00,104098,22.30,15.40,-8.80
17-March-2006,377.10,384.25,371.60,379.95,379.953085080687685191,3527428,1970,1340257151.00,3429182,97.21,12.65,2.85
20-March-2006,380.00,383.00,368.00,369.35,373.290879911540440301,130229,1221,48613298.00,65591,50.37,15.00,-10.65
21-March-2006,371.75,373.50,351.50,354.80,361.975306050542382283,133393,1509,48284972.00,55129,41.33,22.00,-16.95
22-March-2006,355.00,361.00,351.05,354.30,355.991529243393692701,215211,1792,76613293.00,86676,40.27,9.95,-0.70
23-March-2006,357.50,358.80,346.00,349.60,352.732621314647397706,91477,1237,32266922.00,31891,34.86,12.80,-7.90
24-March-2006,352.60,368.00,348.25,357.25,360.096014566258216343,197168,2558,70999411.00,47714,24.20,19.75,4.65
27-March-2006,360.00,364.00,349.00,351.15,356.649617019233078012,208235,1996,74266933.00,122937,59.04,15.00,-8.85
28-March-2006,354.00,356.90,341.90,343.05,347.019016203487394172,107014,1389,37135893.00,49358,46.12,15.00,-10.95
29-March-2006,345.50,352.00,345.00,349.85,349.220209653314248426,95014,1018,33180809.00,57009,60.00,7.00,4.35
30-March-2006,354.00,354.00,339.00,340.30,343.196700836955816518,123304,964,42317526.00,88771,71.99,15.00,-13.70
31-March-2006,344.85,358.00,343.00,356.35,352.916002628458348754,132397,1523,46725020.00,66359,50.12,15.00,11.50
3-April-2006,330.05,364.90,330.05,361.20,357.577799361731649784,72070,887,25770632.00,35447,49.18,34.85,31.15
4-April-2006,363.00,372.50,360.30,367.45,367.790992885484700338,130297,1512,47922063.00,52331,40.16,12.20,4.45
5-April-2006,370.00,372.00,360.60,362.30,365.720767507491780861,68742,572,25140377.00,41487,60.35,11.40,-7.70
7-April-2006,366.45,368.00,343.25,350.75,357.566280991735537190,48400,711,17306208.00,15761,32.56,24.75,-15.70
10-April-2006,383.00,383.00,349.00,350.40,351.695711745328396933,34303,489,12064218.00,15842,46.18,34.00,-32.60
12-April-2006,365.00,369.00,331.25,338.65,348.250313849820201289,46997,803,16366720.00,20991,44.66,37.75,-26.35
13-April-2006,344.00,344.00,315.00,319.10,324.389705680035953077,218062,1661,70737068.00,114939,52.71,29.00,-24.90
17-April-2006,321.20,341.00,321.20,334.90,332.982167690461621595,377517,2879,125706429.00,182104,48.24,19.80,13.70
18-April-2006,340.10,355.50,339.10,351.60,349.036648717490392349,179024,2568,62485937.00,44280,24.73,16.40,11.50
19-April-2006,355.15,364.00,344.05,346.35,355.220555819682759216,115685,1985,41093690.00,28773,24.87,19.95,-8.80
20-April-2006,350.00,354.00,346.35,347.95,349.478913636903113502,50554,884,17667557.00,12167,24.07,7.65,-2.05
21-April-2006,349.50,352.00,340.00,344.15,344.208088966930055604,85425,972,29403976.00,49411,57.84,12.00,-5.35
24-April-2006,347.00,347.80,340.00,342.05,343.274183519379385899,33773,455,11593399.00,15416,45.65,7.80,-4.95
25-April-2006,343.00,349.80,341.50,346.65,346.317120448179271708,89250,704,30908803.00,56698,63.53,8.30,3.65
26-April-2006,349.15,359.75,349.00,357.45,353.023023923444976076,104500,1061,36890906.00,65185,62.38,10.75,8.30
27-April-2006,364.00,364.00,345.05,351.80,356.207975694386797934,60233,796,21455475.00,26030,43.22,18.95,-12.20
28-April-2006,345.00,350.00,325.00,344.40,343.219683208602775557,55052,625,18894930.00,22773,41.37,25.00,-0.60
29-April-2006,350.00,350.00,346.00,347.05,347.863202545068928950,5658,118,1968210.00,2579,45.58,4.00,-2.95
2-May-2006,355.00,368.00,351.00,365.40,360.975782567416287605,70569,1226,25473700.00,36760,52.09,17.00,10.40
3-May-2006,370.00,374.95,360.10,370.75,368.919124471974389573,105582,1217,38951219.00,53526,50.70,14.85,0.75
4-May-2006,373.90,375.95,362.00,366.10,368.909397076465099746,112535,1183,41515219.00,57905,51.46,13.95,-7.80
5-May-2006,371.90,372.00,354.90,361.20,363.394619072988811933,37540,505,13641834.00,15955,42.50,17.10,-10.70
8-May-2006,370.00,370.00,356.25,358.60,360.044080269338762691,150294,399,54112465.00,120228,80.00,13.75,-11.40
9-May-2006,357.00,369.70,350.00,366.80,364.524216146815166552,98137,1087,35773313.00,35538,36.21,19.70,9.80
10-May-2006,369.80,380.00,368.00,373.75,374.327662656169471645,225076,1561,84252173.00,143571,63.79,12.00,3.95
11-May-2006,367.15,372.00,362.10,369.55,369.382787987449574181,20079,417,7416837.00,8828,43.97,9.90,2.40
12-May-2006,369.00,372.00,359.00,361.00,364.924415092820037852,24833,470,9062168.00,13759,55.41,13.00,-8.00
15-May-2006,366.00,366.00,345.00,346.10,351.402278330357901895,23526,474,8267090.00,15137,64.34,21.00,-19.90
16-May-2006,347.80,357.80,322.05,339.25,336.885341382535498682,23522,557,7924217.00,11345,48.23,35.75,-8.55
17-May-2006,341.15,349.95,339.40,342.25,342.939222933890127253,70882,500,24308218.00,48155,67.94,10.55,1.10
18-May-2006,344.00,345.00,321.00,325.25,330.191975641234478178,79807,779,26351631.00,37992,47.60,24.00,-18.75
19-May-2006,335.00,339.00,319.00,325.05,328.801450552973232889,74868,506,24616707.00,53247,71.12,20.00,-9.95
22-May-2006,321.00,331.25,306.10,323.70,319.936780992340342489,102485,571,32788721.00,73798,72.01,25.15,2.70
23-May-2006,325.00,325.00,302.50,315.20,313.656761393031213411,110177,793,34557761.00,77044,69.93,22.50,-9.80
24-May-2006,325.00,334.90,303.05,307.10,318.943322874416468967,130670,1317,41676324.00,66082,50.57,31.85,-17.90
25-May-2006,308.00,310.80,288.00,297.20,303.961742297543390195,134535,1248,40893493.00,85874,63.83,22.80,-10.80
26-May-2006,315.00,316.00,301.10,302.60,307.365141680415226580,249117,783,76569882.00,218108,87.55,14.90,-12.40
29-May-2006,310.00,313.00,303.60,308.90,306.419665697525093232,97337,638,29825971.00,62983,64.71,9.40,-1.10
